-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-1851.56,-1242.19,-726.562,-343.75,-70.3125,0,0,-70.3125,-343.75,-726.562,-1242.19,-1851.56,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-1671.88,-703.125,-44.875,8.83984,13.582,22.7344,24.6836,22.7383,7.75391,24.3555,25.8828,20.3164,9.17188,-44.6797,-703.125,-1671.88,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-2000,-1906.25,-843.75,-17.3945,16.6211,26.5117,25.6055,24.9414,34.3281,33.0195,358.863,735.43,326.559,37.4961,38.5,34.0547,29.5703,21.3867,-15.918,-843.75,-1906.25,-2000,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-1679.69,-284.82,18.1719,23.8047,26.3164,31.4141,29.0703,31.7852,38.4492,110.82,866.324,712.758,863.531,158.965,48.3008,42.9531,32.5039,33.4688,29.8242,21.8867,-284.328,-1679.69,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-1570.31,-114.348,26.8164,28.5039,27.8828,29.5273,33.293,30.0938,41.293,204.344,809.168,917.34,919.742,940.07,889.586,562.652,378.152,442.129,363.691,58.9062,30.9453,28.2539,-114.027,-1570.31,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-1679.38,-111.664,23.3594,25.3633,33.1836,33.1367,49.6992,329.41,674.004,857.508,1165.66,1579.12,996.695,988.969,1299.94,1600.35,1176.03,1068.23,981.402,960.25,758.469,141.832,27.3672,28.7891,-108.555,-1679.36,-2000,-2000,-2000
-2000,-2000,-1906.15,-296.617,25.0664,22.5156,24.1016,32.3867,80.1875,677.73,982.18,955.977,974.645,1209.82,603.641,987.508,1051.47,966.867,549.547,772.07,1279.23,1222.9,1085.64,945.184,804.684,113.23,30.1289,28.5742,-296.207,-1906.15,-2000,-2000
-2000,-2000,-838.535,25.668,25.668,27.0391,26.9258,36.2695,630.422,967.352,1390.76,954.258,979.75,874.695,352.785,640.117,966.98,795.871,285.086,287.242,759.871,1227.2,1679.66,943.039,932.488,677.27,34.168,30.5391,28.6836,-841.215,-2000,-2000
-2000,-1668.23,-7.42969,24.8164,24.9766,28.8086,27.9492,396.188,932.812,941.926,1955.54,1091.87,888.23,162.535,191.5,941.613,923.559,878.062,139.75,61.5586,275.148,1279.4,1711.54,1151.65,962.895,926.621,284.105,31.5703,28.1484,-11.4922,-1669.05,-2000
-2000,-727.227,27.0039,27.1016,23.4141,27.8281,53.7891,840.785,945.82,1141.8,1201.26,1048.44,564.84,57.4688,114.438,962.34,889.578,882.844,74.8125,60.3164,498.355,1094.09,1069.46,1563.86,942.254,927.465,611.457,27.9023,29.4688,21.957,-727.098,-2000
-1873.12,-28.8203,26.5195,30.3594,27.0352,27.0586,275.289,922.887,935.895,1208.86,1044.46,1030.19,919.242,284.129,238.531,882.586,851.543,857.812,221.484,258.766,912.637,1040.09,1005.37,1628.69,950.305,927.504,876.34,60.9414,29.4492,32.2773,-29.9531,-1873.23
-1262.74,28.9492,28.75,32.5781,30.9219,28.5898,487.953,920.848,944.672,1341.62,1041.48,1047.08,986.223,1100.38,1195.7,911.02,992.73,806.305,1258.68,1027.36,962.883,1051.2,1041.37,1302.74,986.07,926.816,922.344,287.41,40.6289,598.031,90.6836,-1263.16
-755.867,33.1406,408.305,49.2773,36.0625,32.7891,640.52,925.785,1074.75,1407.27,1058.89,1191.68,1198.45,1234.99,1147.13,1342.14,1519.63,1242.39,1335.71,1244.03,1048.8,1018.21,1029.4,1346.91,997.051,917.895,925.41,499.242,60.8047,680.504,174.023,-755.227
-357.965,62.8945,783.727,70.8438,35.8555,41.5391,693.359,935.375,1298.9,1698.73,1503.73,2022.81,1837.98,1655.18,1395.94,1463.48,1688.66,1551.04,1426.07,1408.16,1210.52,1539.19,1922.46,1974.26,1045.34,925.395,928.34,572.59,72.207,650.699,193.328,-357.484
-128.957,77.0273,757.168,72.0781,38.1641,44.3242,607.391,941.34,1230.38,2045.1,1735.24,2021.52,2210.89,1235.9,1345.03,1498.48,1474.55,1515.3,1278.98,1178.82,1698.87,2196.64,1830.96,1394.9,988.59,935.637,926.723,362.711,69.4297,646.484,210.094,-127.156
29.7031,70.2773,750.473,64.8516,49.8203,44.7266,325.906,965.77,1039.23,1735.4,1680.02,2003.55,1927.57,1487.94,1477.12,1446.09,1402.43,1501.27,1446.07,1557.35,1750.52,1781.55,1706.35,1366.12,853.945,965.609,772.844,55.7773,70.125,636.168,227.223,33.1484
29.5469,65.8711,721.047,69.6406,66.5078,35.5469,101.613,962.309,1020.93,953.551,1438.05,1224.27,1662.74,1765,1508.93,1485.29,1270.49,1435.91,1406.4,1678.28,1490.39,1751.58,1477.87,689.387,317.945,285.031,278.301,47.0938,61.0898,609.465,238.672,37.1797
-129.238,69.2227,656.598,127.992,66.3359,29.3945,53.4961,810.137,995.816,483.625,1110.69,1244.84,2377.63,1718.27,1199.9,1123.69,1023.11,1054.75,1452.54,1412.68,1998.28,1975.7,2244.83,1662.94,1303.86,546.262,39.5586,66.418,37.7656,584.684,249.035,-117.066
-360.031,68.1523,576.188,201.219,52.4883,46.1445,49.7148,365.91,1212.67,2065.97,1707.43,2231.47,1954.03,1461.74,1035.32,1027.82,1031.04,1027.31,1034.4,1088.24,1706.35,1654.86,1820.29,1954.42,1848.31,941.727,332.688,131.816,33.0859,575.066,259.355,-346.855
-754.809,55.8711,513.867,286.465,25.625,108.965,713.418,786.594,1832.43,1816.57,1422.75,1124.7,1034.29,1035.21,1050.62,1044.84,1042.7,1041.13,1042.32,1042.22,1050.88,1054.35,1138.89,1534.97,2085.23,1363.56,664.559,369.305,50.2891,596.418,276.672,-738.074
-1261.83,28.8633,438,383.68,47.3984,326.23,413.422,726.457,2126.5,1857.71,1064.68,1058.38,1047.15,1046.09,1052.34,1049.98,1046.15,1046.98,1045.5,1047.36,1050.27,1052.48,1056.61,1801.25,2270.67,1164.29,548.328,110.281,60.5,641.324,257.234,-1245.24
-1873.3,-27.3594,333.574,503.184,55.3477,81.8242,116.348,889.461,1742.26,2380.07,1187.52,1055.46,1052.29,1047.97,1056.49,1055.79,1054.03,1053.73,1053.43,1049.5,1055.64,1056.21,1073.71,2145.21,1683.14,940.844,408.801,58.918,63.0352,721.691,120.41,-1867.76
-2000,-722.352,165.316,671.211,61.3516,59.9531,107.098,654.391,1035.11,2340.86,1744.39,1062.57,1060.11,1055.09,1052.81,1056,1057.68,1056.3,1053.81,1055.43,1060.61,1062.27,1405.34,2139.49,1035.72,911.848,143.926,61.043,61.1992,834.207,-683.375,-2000
-2000,-1666.74,38.2656,801.301,71.043,56.2344,77.0312,278.43,934.648,1313.15,2311.59,1248.65,1067.22,1061.85,1057.44,1060.09,1058.15,1058.15,1057.61,1063.9,1063.65,1157.81,2220.37,1453.19,922.086,597.449,74.6211,60.2773,142.91,809.832,-1657,-2000
-2000,-2000,-805.648,678.09,282.68,56.7148,66.8594,88.8164,740.148,932.285,1826.92,2320.92,1495.72,1081.64,1059.14,1063.17,1064.56,1064.7,1066.24,1072.25,1347.54,2373.57,1760.73,950.531,894.004,173.062,58.7539,57.5586,480.309,-353.594,-2000,-2000
-2000,-2000,-1902.64,-40.625,706.875,60.8047,59.4258,79.3867,235.863,905.723,956.043,1915.3,2567.22,2243.15,1619.62,1449.59,1771.98,1476.04,1406.35,1958.03,2385.23,1473.19,988.328,927.656,443.23,74.4883,58.4766,69.4258,427.551,-1858.35,-2000,-2000
-2000,-2000,-2000,-1666.91,626.68,248.645,58.4297,59.3633,86.4727,415.324,925.523,976.57,1526.53,2442.19,2590.19,2478.23,2429.37,2483.54,2402.79,1821.95,1180.64,965.445,929.066,577.902,86.0195,58.8828,60.6016,237.164,-1502.02,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-1427.42,679.121,89.957,56.9375,63.3203,93.6094,428.637,919.816,928.5,1141.21,1947.03,2350.55,2249.79,2070.61,1322.12,970.359,923.91,925.098,550.434,96.25,57.6172,59.0195,-24.9219,-1426.09,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-1501.59,258.289,68.5547,57.5625,57.1211,83.1758,316.648,843.82,922.406,927.699,928.324,920.441,932.996,930.5,934.656,819.238,365.488,79.7109,59.125,58.168,-236.047,-1663.54,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-2000,-1854.61,-620.523,49.0781,56.8125,57.8906,67.0977,157.852,451.637,636.488,682.793,626.602,537.703,478.902,303.422,100.594,62.2891,57.4062,34.2227,-809.234,-1903.27,-2000,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-1657.12,-664.281,8.89062,53.8125,55.3359,62.7891,103.988,93.0547,86.8438,80.5117,58.9766,51.6211,56,9.54297,-664.891,-1662.42,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000
-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-1847.21,-1221.2,-693.246,-298.766,-15.918,62.168,61.3555,-12.207,-298.168,-692.438,-1221.33,-1847.36,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000
