-2089.020553521858,-1927.313250579771,12808.21453967588,3541.99918534602,675.3357846056788,5000.76208630535,6032.412059485685,7494.416535968127,4611.745034794139,5373.160176098228,5786.602319365314,6299.767383676191,6283.198863542762,7743.756889730009,8245.964103935317,6919.450395244214,5645.510373333265,6411.688157022394,4640.382441198151,3095.550372395734,4375.931601029684,3716.355981217604,2884.249465574147,3338.717026929266,4026.313088264775,4075.710312297589,3747.677520208707,4324.029514210553,5782.912695773181,5043.690027049841,3118.162399181323,1172.859034289385
-922.8157284787451,785.1866491267219,1506.47662239065,329.8715791562636,-448.8463229481451,-772.7845022528436,-1142.404127490453,-1750.176631063423,1947.282532238322,2515.724520629778,2766.266091333716,3424.147590438562,2485.837328526723,4343.422333798949,5004.159655918903,3402.420075660075,4611.771983546158,4104.59360403442,3214.937712239104,1726.843317142812,2505.059526075412,1296.566213380827,-1219.597098799861,373.5241347464316,-1228.957667499885,254.3165933408943,31.35091574983448,585.8436588109315,-77.23138200615153,160.5746983371508,2390.211836995399,1713.315662312087
-1333.789926207903,-528.8140073421214,-3240.153152468356,-4308.094219899643,-2365.847996990737,-2678.427947964009,-2740.29295101314,-3641.221356695642,-1705.919155953212,-1219.001885230317,-71.74479800632184,1316.898509687473,1951.915219475473,2475.513523228058,3224.282539634873,5031.491231318607,4314.495853187373,3234.674658454076,2903.895414593675,1475.55735965011,3958.666904560122,2162.104956959233,1267.612220440754,-247.6905896217974,-1727.467373692029,-2562.828617391614,-2406.49081093011,-2486.709638002721,-1058.721569712101,714.7057089410323,1137.701978815307,1561.066538728587
-1541.268963995513,316.8022995257686,-2072.285880067846,-2722.221025380396,-401.2447541854931,-440.1129019905823,496.4701699446207,-1127.222343616294,-2055.00553226899,-1217.378798324774,-2150.619631735264,-2200.678639594812,-283.0042645370983,1108.891772733854,735.6555819455491,2051.882811968771,868.4122579650726,639.6032519002481,-537.7960503267511,-1763.416279377452,-607.5288920905793,-1777.880830546182,687.4208290572059,-1067.777447499703,958.1950269906685,768.4385488937482,-1347.099171857513,-540.1393434053878,649.0909565101974,1615.986805300665,2583.035334512785,4188.733330007272
-250.7619292519825,-616.6725737459684,-4035.899893350273,-3673.682558734664,-1129.90785280445,415.752828574861,222.4887895132528,-820.4900434512697,-2210.350998927006,-3511.882237116539,-3954.061739679457,-870.53743713156,-1061.226652803934,1470.12406697275,3971.833696052587,3542.05949677994,4405.946640431123,2671.766422723335,3226.139384096932,1999.413626173473,621.0777233606789,1155.962679931863,885.7596908210417,166.7165992759117,-3250.141715495855,31.30814350404762,-1911.350231756293,-4745.449787710939,-2980.473821244493,-3642.563641705929,823.9929596214993,3224.448797844948
-887.8144585534199,-1970.011388170785,-3198.806805486395,-1747.932076825098,857.7219845001864,260.433557794405,-454.2194517239714,-817.7786585721911,-2134.021736892182,-2812.695202947273,-3196.517915830443,-1897.834993697111,-1314.978080131156,-751.3812079098338,1794.412696349549,1392.967402688412,1958.851085350794,2500.667411531216,2175.077275979712,2143.810193722356,603.4103827743454,1119.853071177459,972.7885458599004,19.30538509595931,300.9409971448981,71.21404020573959,-442.5416858845811,-684.2689989651178,-588.5749332267756,-289.3225626331526,1269.550869505149,3419.898801241533
-1738.84532525335,-848.5985934442065,-2054.279220770069,519.4038612581494,931.5897828252353,2584.077223262108,2475.405846185001,2268.638897358489,2043.926725175287,1920.691628424351,2658.73038808377,1379.761085902947,4074.035099473531,3811.268136395261,4810.779083444261,6838.637511456423,5459.148856747165,6144.50130608412,5019.638957142177,6283.36559013966,6206.50350569667,5749.197150790038,5428.022463385434,4106.259795338899,2998.585728837503,842.4768347057948,148.4187534027737,-1545.631242561701,-1891.271863520919,-3012.557266838864,1978.983008161031,5428.757448758001
-884.8480237740747,-1075.087299421258,-2655.450254294755,-2033.395089076747,1368.524660141024,842.8167064454278,1192.688062042442,-473.5351809840523,-779.2766360058065,-1163.165720692074,-237.4274088954919,-2939.521931904912,-1281.892826575129,-1938.470749480178,-803.2459952909827,581.6988729170419,1780.431204946381,1150.566294952983,1344.772272702801,-1133.906258553113,2104.952493474388,3122.275707210027,3765.7136605012,4189.565996045825,3525.063356233371,1367.482658414263,1720.633892655437,-1049.849131158829,724.788236433971,-1904.843418562123,607.0780447159912,4980.780087556543
-2792.547643653598,-872.5735811778914,-329.2203882975175,-990.4721386085683,-96.02413056144746,-1880.53786546987,-1996.778102153444,-1692.541768302066,-3399.296028719914,-2424.810172362698,-1659.144607837192,-2244.838132525422,-200.29901593706,-2716.69005329134,-2673.206057686338,454.1070620392357,346.9555563245149,1702.357473481426,2839.808480148963,1016.083016002073,2809.215407599876,2942.304775172002,3647.774218189472,4695.64992846351,3820.226346620362,911.9209190598881,123.3432945109221,-1362.427221383267,-1247.339973122286,-2123.872723443033,531.2387587470726,3838.103192979076
-2185.056257008683,-368.8560329575071,-700.6952755720724,-151.0419789199741,502.7525209029418,1708.839471184027,3038.752641204318,3736.8352923831,1679.589673376495,1957.876885196993,2475.249242054759,-488.2105087847769,-746.8127091341597,-1151.016508166202,-1966.688143483147,3666.203062390859,-44.28631404156386,513.7661388842147,-157.2544007937224,927.21437369381,1557.228931125067,2189.176334428982,2379.362531416452,4181.942414908423,1329.670000197198,-989.7846044164107,-440.7501147038993,-2303.063599938564,-2310.702442197567,-2774.563209651249,831.9940494384015,3347.480730842762
473.5078940022527,2017.916805294995,75.71015820304729,984.5701471202107,-13.09023215538946,389.8149520428094,208.9271400414257,-437.236611432987,-1400.299638721855,-2193.105637200842,37.05695409104942,193.6486574395847,354.2144033869235,-1196.15693963781,-1295.261603346593,845.1368057906509,2460.516172100476,3770.288863241397,3626.255347764247,4241.705660842682,5060.729455088142,7659.536863141017,6249.70792793542,8515.329389318291,5633.916892080926,3809.48599787484,3267.381543406188,667.6716181796899,300.2850853260467,-414.5562395009456,4597.855446591388,5228.550910544252
-1316.09636188455,814.7494284736051,-489.7101430095211,827.6362193904778,1374.33445598907,1697.188166260618,2060.481258889105,812.2292388698033,1575.934313599306,850.1672222337575,2366.419314895115,1860.705239233825,-30.36144224215627,534.6123668811425,1235.744988515928,960.8748658244991,-1166.73682558123,-375.3776514523586,3215.266874701055,1290.878480277715,2436.121424447459,3663.754054514636,3897.581544281347,3878.898643035026,2839.768891626412,323.9309397312829,986.9049391199269,-937.4250777655677,-1778.083170470755,-1390.239360076859,2615.435498286672,5506.48534186343
635.7596872692316,846.1448424798007,585.4558111279597,-98.600030109307,765.2336062773497,1122.096467464152,1828.363409492322,226.7059316633758,20.33815549444398,-1121.587119937192,570.8664997581891,-51.92519936220765,-719.1309423589282,-1825.042547968739,-2780.408340208809,-2019.920923140044,-2360.38443279821,1183.390298488879,1362.462644684574,3148.673776720909,2996.474185082573,3789.511653169212,5455.47238585658,5727.480430535205,3172.899138901633,972.8891994857048,94.81885231939327,-945.1463616583742,-3625.950141247528,-3628.785803492296,3601.624269225487,6146.551768000629
843.2481244505694,-322.69447389747,-406.3438536390017,-1692.016904295632,502.0678303944874,-518.7248481564261,620.3303864411423,-1167.476459696199,-486.8029441700307,99.48390831715528,1526.945776031096,1726.078035786183,284.4815704586488,1980.87905886896,2034.715740388929,1978.400603577301,-971.6089185006927,2518.217498574276,3175.063389156956,5318.012645076949,4575.687404961131,6349.136911821755,8023.691246628102,5107.365305391115,4420.679774045499,1874.647070077763,2163.327012295944,1256.694307288435,-1853.407702508207,-2902.680190862661,2799.194053165288,7136.873945386184
1997.020080146949,1498.146870947837,1055.601015955097,260.789362366143,1549.083364847711,1853.868396944452,2560.508942771177,1346.689989961351,1307.095076458017,2149.186933139487,2109.677272669827,2082.649257275849,1621.516739460703,696.9900047473302,1574.019653088393,1396.531804110312,497.1558307203898,1599.733082818404,3546.216445628381,4960.74977832994,6378.248912777979,8441.784844004034,7939.277629147933,4876.3132782902,1451.929199799041,1823.911077412463,1540.262512305426,1120.453295419962,-1297.454737091321,-2380.908810472934,4999.721397820168,8594.451054938088
513.7360530612958,-1087.601081524421,-355.8575656634993,-1484.429585247461,894.6139987773145,-1357.830759408393,-476.5189037395317,-176.6105598968998,-1039.997518762926,55.93990521106798,-461.8616932635596,-947.0723092782969,-71.36610117419741,-2315.25774669392,-1621.354594959174,-1916.43569884099,-3689.553613190992,-1100.730527252005,-457.3911207710353,1611.19326602215,3107.596992791512,6224.314641749137,5635.187860356558,1840.345595515482,1174.18881675217,-833.0772042135376,-790.4177457616142,-2168.270370427622,-3671.496901034108,-4116.68477866995,2650.840054630238,7252.748919699221
741.3313581677276,1022.18008882555,753.2090532555703,1136.429806884653,1208.68711524814,480.714616125568,1126.505609397432,1406.827356033275,-488.7309785086318,2049.013282455695,1213.997733008811,1480.60022545516,2582.464219480059,1692.744898850007,2381.577965507445,1974.101712127599,1770.122816831113,1872.666193340773,1955.209611472594,4580.284426521601,5726.726642883944,8527.589757238371,7791.009126397807,4081.77775851208,1985.481177556017,2292.106190857531,1595.556584908563,1483.360459029378,-264.774021899909,-2687.966451690825,5077.379340373351,7935.678372791004
1465.673159634047,1005.844712942342,1011.019953400652,1415.566416314348,957.8768074726272,-399.8215369113536,-688.2119325416679,927.1458126547454,799.6042054814161,-565.1685328106064,77.83964545126582,-531.3647012764463,1771.089472732696,-506.1325643489154,533.4259198465305,374.5756702766726,-214.7520942892086,1096.636504230743,2664.459671475014,3410.723942553038,6783.004681019115,6971.121544387101,7287.970164352311,5612.324521935225,2009.841484688433,-231.9106339729533,-94.46010612231612,-645.1507641097526,-2364.170161315141,-3677.699051530651,4506.129193739686,8338.430765727087
-65.2277850028255,-779.6543507839692,-1499.489471830998,-524.3845004286943,288.0602899081343,137.7748528251402,-565.156047602768,-1046.167060024404,-1192.038037382405,-1337.952009367432,-520.8688946733923,-288.7579020843436,1325.595988023375,-1319.411117772386,-706.7625349560817,-212.2199137338948,-519.7080942593302,2370.342249682223,1336.150611077475,3313.086047917126,5431.618382355178,5834.797809078551,5074.179061171653,7810.512911859434,2363.837673895126,1538.502362316387,500.2122742803535,-453.3629833908243,-1601.804830595862,-2918.533534958443,2587.501651619501,7165.090990582274
