0, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
1, 1, 1, -7.23212
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 16, -7.00287
1, 1, 16, -7.00287
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 31, -7.00666
0, 1, 31, -7.00666
1, 1, 31, -7.00666
1, 1, 46, -6.95568
1, 1, 46, -6.95568
1, 1, 46, -6.95568
1, 1, 46, -6.95568
1, 1, 46, -6.95568
1, 1, 46, -6.95568
